name,link,address,urls,score
СШ им.Газиева,/profile:1914/ssh-imgazieva/?from=bilim&place=list,"Ошская область, Карасууский район c.Кызыл-Кыштак 714018 с.Бостон, ул Бадалова 36",https://bilim.akipress.org/profile:1914/ssh-imgazieva/?from=bilim&place=list,нет
СШ им.Гайдара,/profile:1308/ssh-imgaidara/?from=bilim&place=list,"Джалал-Абадская область  , Сузакский район c.Благовещенка 715650",https://bilim.akipress.org/profile:1308/ssh-imgaidara/?from=bilim&place=list,101
СШ им.Гайрата,/profile:148/ssh-imgairata/?from=bilim&place=list,"Ошская область, Карасууский район c.Гайрат Кара-Суу район",https://bilim.akipress.org/profile:148/ssh-imgairata/?from=bilim&place=list,93
СШ им.Горького,/profile:1642/ssh-imgorkogo/?from=bilim&place=list,"Баткенская область, Кадамжайский район c.Алга ________",https://bilim.akipress.org/profile:1642/ssh-imgorkogo/?from=bilim&place=list,101
СШ им.Гулбаары,/profile:2056/ssh-imgulbaary/?from=bilim&place=list,"Ошская область, Араванский район c.Керме-Тоо 723103ул.Бирлик",https://bilim.akipress.org/profile:2056/ssh-imgulbaary/?from=bilim&place=list,104.6
СШ им.Гулистан,/profile:2078/ssh-imgulistan/?from=bilim&place=list,"Ошская область, Араванский район c.Тепе-Коргон 715326",https://bilim.akipress.org/profile:2078/ssh-imgulistan/?from=bilim&place=list,нет
СШ им.Д.Жунусова,/profile:1391/ssh-imdzhunusova/?from=bilim&place=list,"Джалал-Абадская область  , Сузакский район c.Атабеков 715667",https://bilim.akipress.org/profile:1391/ssh-imdzhunusova/?from=bilim&place=list,нет
СШ им.Д.Иманова,/profile:1116/ssh-imdimanova/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Джети-Огуз 722418,   ул.Байсеркеева 115",https://bilim.akipress.org/profile:1116/ssh-imdimanova/?from=bilim&place=list,105.3
СШ им.Д.Мамашевой,/profile:496/ssh-imdmamashevoi/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Рот-Фронт 722208 ул.Школьная 5",https://bilim.akipress.org/profile:496/ssh-imdmamashevoi/?from=bilim&place=list,124.2
СШ им.Д.Сыдыкова,/profile:1127/ssh-imdsydykova/?from=bilim&place=list,"Баткенская область, Кадамжайский район c.Орозбеково _________",https://bilim.akipress.org/profile:1127/ssh-imdsydykova/?from=bilim&place=list,нет
СШ им.Д.Шопокова,/profile:1315/ssh-imdshopokova/?from=bilim&place=list,"Джалал-Абадская область  , Сузакский район c.Кыз-Кель 715652",https://bilim.akipress.org/profile:1315/ssh-imdshopokova/?from=bilim&place=list,93.3
СШ им.Д.Шопокова,/profile:1687/ssh-imdshopokova/?from=bilim&place=list,"Ошская область, Узгенский район c.Заргер 723603 с.Каганович",https://bilim.akipress.org/profile:1687/ssh-imdshopokova/?from=bilim&place=list,107.9
СШ им.Дары-Суу,/profile:1806/ssh-imdarysuu/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кенеш 715343 с.Дары-Суу ул.Сулайманова",https://bilim.akipress.org/profile:1806/ssh-imdarysuu/?from=bilim&place=list,103.8
СШ им.Деркенбаева,/profile:1042/ssh-imderkenbaeva/?from=bilim&place=list,"Ыссык-Кульская область, Ак-Суйский район c.Кереге-Таш 722348     ул. Саты б/№",https://bilim.akipress.org/profile:1042/ssh-imderkenbaeva/?from=bilim&place=list,103.4
СШ им.Джамгырчинова с.Кунтуу,/profile:428/ssh-imdzhamgyrchinova-skuntuu/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Кунтуу 724829, Сейдесимбаева",https://bilim.akipress.org/profile:428/ssh-imdzhamgyrchinova-skuntuu/?from=bilim&place=list,89.9
СШ им.Доронбекова с.Кунтуу,/profile:431/ssh-imdoronbekova-skuntuu/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Кунтуу c. Шалта ул. Мыктыбек",https://bilim.akipress.org/profile:431/ssh-imdoronbekova-skuntuu/?from=bilim&place=list,146.4
СШ им.Дружбы,/profile:945/ssh-imdruzhby/?from=bilim&place=list,"Баткенская область, Кадамжайский район c.Уч-Коргон _________",https://bilim.akipress.org/profile:945/ssh-imdruzhby/?from=bilim&place=list,98
СШ им.Дуйшеева,/profile:782/ssh-imduisheeva/?from=bilim&place=list,"Таласская область, Бакай-Атинский район c.Кек-Таш 723805 ул Самтырова",https://bilim.akipress.org/profile:782/ssh-imduisheeva/?from=bilim&place=list,81.3
СШ им.Дуйшобаева,/profile:792/ssh-imduishobaeva/?from=bilim&place=list,"Таласская область, Бакай-Атинский район c.Боо-Терек 722718 ул.Кулмата №1",https://bilim.akipress.org/profile:792/ssh-imduishobaeva/?from=bilim&place=list,103
СШ им.Дуйшөна,/profile:755/ssh-imduishona/?from=bilim&place=list,"Таласская область, Кара-Бууринский район c.Арчагул 722712.ул. Сейталив Токтогул 10",https://bilim.akipress.org/profile:755/ssh-imduishona/?from=bilim&place=list,98.1
СШ им.Е.Кожомкулова,/profile:637/ssh-imekozhomkulova/?from=bilim&place=list,"Чуйская область, Панфиловский район c.Кум-Арык 722015 ул. Турсумат 1",https://bilim.akipress.org/profile:637/ssh-imekozhomkulova/?from=bilim&place=list,нет
СШ им.Ж. Болотбекова,/profile:635/ssh-imzh-bolotbekova/?from=bilim&place=list,"Чуйская область, Панфиловский район c.Им.Кирова 722024 ул. Мугалимдер 11",https://bilim.akipress.org/profile:635/ssh-imzh-bolotbekova/?from=bilim&place=list,120.3
СШ им.Ж.Абдрасулова,/profile:1690/ssh-imzhabdrasulova/?from=bilim&place=list,"Ошская область, Узгенский район c.Жазы 723606 с.Кызылдыйкан",https://bilim.akipress.org/profile:1690/ssh-imzhabdrasulova/?from=bilim&place=list,нет
СШ им.Ж.Абдуллаева,/profile:2047/ssh-imzhabdullaeva/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 723104",https://bilim.akipress.org/profile:2047/ssh-imzhabdullaeva/?from=bilim&place=list,97
СШ им.Ж.Абжапарова,/profile:1678/ssh-imzhabzhaparova/?from=bilim&place=list,"Ошская область, Узгенский район c.Джыланды 723602 с.Калта",https://bilim.akipress.org/profile:1678/ssh-imzhabzhaparova/?from=bilim&place=list,111.8
СШ им.Ж.Алыбаева,/profile:494/ssh-imzhalybaeva/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Отогон 722208 ул.Бириккен 25",https://bilim.akipress.org/profile:494/ssh-imzhalybaeva/?from=bilim&place=list,126.3
СШ им.Ж.Алыкула,/profile:718/ssh-imzhalykula/?from=bilim&place=list,"Таласская область, Таласский район c.Сасык-Булак 277232 ул. Жумагул у. А. 40",https://bilim.akipress.org/profile:718/ssh-imzhalykula/?from=bilim&place=list,101.7
СШ им.Ж.Аманбаева,/profile:1110/ssh-imzhamanbaeva/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Кабак 722411 ул Мундузбая 37",https://bilim.akipress.org/profile:1110/ssh-imzhamanbaeva/?from=bilim&place=list,110.1
СШ им.Ж.Атабаева,/profile:1991/ssh-imzhatabaeva/?from=bilim&place=list,"Ошская область, Карасууский район c.Отуз-Адыр 715503 с.Савай-Арык",https://bilim.akipress.org/profile:1991/ssh-imzhatabaeva/?from=bilim&place=list,нет
СШ им.Ж.Байболотова,/profile:1130/ssh-imzhbaibolotova/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Светлая Поляна 722403       ул.  Ч.Кызыл-Суу 39",https://bilim.akipress.org/profile:1130/ssh-imzhbaibolotova/?from=bilim&place=list,нет
СШ им.Ж.Боконбаева,/profile:1367/ssh-imzhbokonbaeva/?from=bilim&place=list,"Баткенская область, Кадамжайский район c.Кыргыз-Кыштак _________",https://bilim.akipress.org/profile:1367/ssh-imzhbokonbaeva/?from=bilim&place=list,88.8
СШ им.Ж.Боконбаева,/profile:1699/ssh-imzhbokonbaeva/?from=bilim&place=list,"Ошская область, Узгенский район c.Саламалик 723620 с.Арагол",https://bilim.akipress.org/profile:1699/ssh-imzhbokonbaeva/?from=bilim&place=list,110.3
СШ им.Ж.Боконбаева,/profile:727/ssh-imzhbokonbaeva/?from=bilim&place=list,"Баткенская область, г.Баткен г.Баткен Баткенская область город Баткен улица Тургунбая Садыкова №1",https://bilim.akipress.org/profile:727/ssh-imzhbokonbaeva/?from=bilim&place=list,107.2
сш им.Ж.Желдебаева,/profile:1128/ssh-imzhzheldebaeva/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Боз-Бешик 722402      ул.   Керим",https://bilim.akipress.org/profile:1128/ssh-imzhzheldebaeva/?from=bilim&place=list,101.7
СШ им.Ж.Иманалиева,/profile:237/ssh-imzhimanalieva/?from=bilim&place=list,"Нарынская область, Нарынский район c.Кызыл-Джылдыз ул.А.Абдраев.№2",https://bilim.akipress.org/profile:237/ssh-imzhimanalieva/?from=bilim&place=list,100.6
СШ им.Ж.Маматжанова,/profile:1665/ssh-imzhmamatzhanova/?from=bilim&place=list,"Ошская область, Узгенский район c.Торт-Кол 723625 с.Жылалды",https://bilim.akipress.org/profile:1665/ssh-imzhmamatzhanova/?from=bilim&place=list,нет
СШ им.Ж.Мамбетова,/profile:226/ssh-imzhmambetova/?from=bilim&place=list,"Нарынская область, Нарынский район c.Ак-Талаа Нарынский район. с. Ак - Талаа  ул.Абдразакова №31",https://bilim.akipress.org/profile:226/ssh-imzhmambetova/?from=bilim&place=list,124.7
СШ им.Ж.Мойдунова,/profile:1688/ssh-imzhmoidunova/?from=bilim&place=list,"Ошская область, Узгенский район c.Жазы 723606 с.Жээренчи",https://bilim.akipress.org/profile:1688/ssh-imzhmoidunova/?from=bilim&place=list,100.4
СШ им.Ж.Момунова,/profile:2002/ssh-imzhmomunova/?from=bilim&place=list,"Баткенская область, Баткенский район c.Ак-Татыр ________",https://bilim.akipress.org/profile:2002/ssh-imzhmomunova/?from=bilim&place=list,95.4
СШ им.Ж.Нышанова,/profile:1809/ssh-imzhnyshanova/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кенеш 715347 с.Кенеш",https://bilim.akipress.org/profile:1809/ssh-imzhnyshanova/?from=bilim&place=list,87.6
СШ им.Ж.Омуралиева,/profile:214/ssh-imzhomuralieva/?from=bilim&place=list,"Нарынская область, Нарынский район c.Мин-Булак c.Орнок",https://bilim.akipress.org/profile:214/ssh-imzhomuralieva/?from=bilim&place=list,нет
СШ им.Ж.Примкулова,/profile:1696/ssh-imzhprimkulova/?from=bilim&place=list,"Ошская область, Узгенский район c.Саламалик 723620 с.15 Жаш",https://bilim.akipress.org/profile:1696/ssh-imzhprimkulova/?from=bilim&place=list,нет
СШ им.Ж.Саламатова Орто-Саз,/profile:219/ssh-imzhsalamatova-ortosaz/?from=bilim&place=list,"Нарынская область, Нарынский район c.Орто-Саз ул. Кудайбергенов Кадыркул №13",https://bilim.akipress.org/profile:219/ssh-imzhsalamatova-ortosaz/?from=bilim&place=list,129
СШ им.Ж.Сатылганова,/profile:979/ssh-imzhsatylganova/?from=bilim&place=list,"Нарынская область, Ак-Талинский район c.Кара-ой 722510,улица Турдакун   № 31",https://bilim.akipress.org/profile:979/ssh-imzhsatylganova/?from=bilim&place=list,112.2
